id,name,type,area,center_lng,center_lat
42832,,apartments,636.5347117334908,40.42623127142857,56.4244214142857
42833,,apartments,1011.5960277467582,40.966065125,57.772053299999996
42834,,apartments,1285.5812266639612,40.9185086,57.7480250375
42835,,apartments,826.1428585539169,40.921077249999996,57.7480032
42836,,apartments,500.0265378295976,40.920662500000006,57.747366225
42837,,apartments,1222.6800657645074,40.920750999999996,57.746891112499995
42838,,apartments,1222.357234259876,40.922395175000005,57.746134325
42839,,apartments,826.9974054602402,40.92245675,57.746693875
42840,,apartments,175.96831400989166,38.0843575,57.904967299999996
42841,,apartments,274.4594022191142,38.083817849999996,57.9048722
42842,,apartments,551.9522731948582,40.99899182666665,57.72705521666667
42843,,apartments,745.6223085065585,41.463802449999996,56.38090435
42844,,apartments,696.1085978710777,41.4630112,56.380844974999995
42845,,apartments,306.22603343143084,40.94742801538462,57.76512673846154
42846,,apartments,672.6678997499447,40.94770265757575,57.765525780303044
42847,,apartments,1104.6942345984141,37.944328428205125,55.81035969487182
42848,,apartments,1440.3136095341383,37.949350121428566,55.82094641071429
42849,,apartments,2501.5827169400395,37.94646201129032,55.821248608064515
42850,,apartments,730.0620133362656,39.87597883333333,57.59390557500001
42851,,apartments,706.3824412038837,37.92774665625001,55.823871475000004
